Timestamp,Distance_m,RSSI,ActiveLink,WiFi_Loss,LoRa_Loss,Mode
1760452581.356,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452581.857,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452582.356,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452582.857,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452583.358,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452583.858,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452584.358,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452584.859,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452585.360,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452585.861,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452586.360,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452586.861,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452587.362,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452587.862,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452588.363,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452588.863,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452589.364,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452589.866,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452590.367,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452590.867,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452591.367,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452591.868,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452592.383,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452592.869,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452593.369,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452593.870,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452594.371,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452594.872,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452595.372,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452595.872,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452596.373,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452596.874,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452597.374,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452597.875,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452598.377,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452598.877,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452599.379,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452599.878,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452600.378,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452600.879,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452601.379,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452601.880,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452602.381,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452602.880,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452603.381,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452603.881,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452604.381,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452604.882,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452605.382,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452605.882,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452606.383,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452606.883,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452607.383,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452607.885,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452608.385,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452608.886,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452609.386,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452609.887,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452610.387,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452610.888,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452611.389,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452611.889,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452612.390,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452612.890,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452613.391,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452613.891,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452614.392,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452614.892,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452615.393,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452615.894,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452616.395,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452616.895,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452617.396,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452617.897,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452618.398,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452618.898,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452619.397,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452619.899,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452620.399,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452620.899,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452621.399,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452621.901,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452622.400,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452622.900,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452623.402,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452623.903,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452624.404,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452624.904,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452625.403,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452625.904,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452626.404,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452626.904,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452627.405,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452627.906,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452628.408,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452628.907,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452629.407,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452629.908,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452630.408,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452630.909,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452631.409,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452631.909,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452632.409,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452632.910,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452633.412,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452633.912,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452634.413,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452634.913,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452635.413,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452635.915,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452636.414,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452636.914,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452637.414,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452637.915,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452638.415,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452638.915,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452639.416,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452639.917,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452640.418,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452640.918,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452641.417,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452641.919,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452642.419,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452642.919,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452643.421,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452643.920,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452644.421,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452644.922,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452645.423,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452645.923,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452646.423,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452646.923,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452647.423,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452647.925,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452648.425,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452648.925,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452649.426,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452649.928,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452650.427,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452650.929,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452651.430,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452651.931,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452652.431,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452652.932,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452653.433,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452653.933,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452654.433,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452654.934,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452655.435,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452655.934,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452656.435,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452656.935,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452657.436,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452657.936,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452658.436,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452658.938,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452659.437,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452659.938,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452660.439,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452660.940,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452661.440,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452661.942,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452662.441,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452662.943,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452663.443,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452663.943,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452664.443,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452664.945,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452665.445,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452665.945,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452666.445,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452666.947,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452667.447,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452667.947,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452668.447,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452668.948,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452669.448,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452669.949,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452670.450,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452670.950,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452671.451,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452671.952,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452672.452,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452672.952,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452673.454,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452673.954,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452674.454,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452674.955,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452675.454,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452675.956,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452676.457,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452676.957,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452677.457,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452677.958,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452678.459,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452678.960,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452679.460,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452679.961,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452680.462,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452680.962,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452681.463,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452681.964,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452682.463,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452682.965,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452683.465,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452683.965,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452684.465,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452684.966,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452685.466,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452685.967,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452686.468,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452686.968,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452687.468,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452687.968,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452688.470,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452688.970,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452689.472,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452689.972,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452690.474,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452690.973,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452691.474,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452691.975,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452692.475,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452692.975,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452693.476,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452693.976,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452694.477,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452694.976,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452695.477,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452695.979,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452696.479,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452696.980,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452697.480,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452697.979,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452698.481,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452698.981,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452699.483,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452699.983,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452700.483,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452700.983,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452701.483,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452701.984,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452702.483,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452702.985,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452703.484,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452703.985,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452704.485,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452704.987,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452705.486,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452705.986,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452706.487,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452706.988,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452707.488,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452707.995,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452708.489,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452709.002,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452709.492,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452709.998,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452710.493,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452711.006,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452711.495,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452711.994,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452712.496,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452713.006,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452713.499,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452714.006,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452714.499,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452715.007,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452715.509,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452716.011,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452716.513,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452717.012,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452717.514,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452718.014,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452718.515,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452719.017,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452719.517,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452720.017,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452720.517,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452721.017,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452721.518,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452722.018,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452722.519,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452723.020,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452723.520,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452724.021,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452724.522,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452725.022,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452725.523,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452726.024,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452726.524,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452727.024,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452727.524,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452728.026,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452728.526,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452729.027,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452729.527,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452730.028,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452730.528,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452731.183,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452731.529,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452732.030,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452732.531,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452733.031,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452733.531,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452734.031,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452734.532,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452735.033,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452735.533,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452736.033,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452736.535,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452737.035,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452737.535,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
